scenarioId,groupName,resourceType,componentTitle,fieldKey,editorControl,fieldSemantics,verifiedLayers,outcome,notes
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/testimonial-slider,Testimonial Slider,testimonials,structured,list,ui,PASS,list field renders a structured editor; value authored through the author API
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/logo-grid,Logo Grid,columns,number,scalar,ui,PASS,control number present
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/logo-grid,Logo Grid,linkMode,toggle,scalar,ui,PASS,control toggle present
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/logo-grid,Logo Grid,logos,structured,list,ui,PASS,list field renders a structured editor; value authored through the author API
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/document-download,Document Download,description,textarea,scalar,ui,PASS,control textarea present
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/document-download,Document Download,file,text,asset,ui,BLOCKED,asset field renders as a plain text input; authored through the author API instead
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/document-download,Document Download,fileType,text,scalar,ui,PASS,control text present
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/document-download,Document Download,title,text,scalar,ui,PASS,control text present
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/brochure-download,Brochure Download,brochureFile,text,asset,ui,BLOCKED,asset field renders as a plain text input; authored through the author API instead
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/brochure-download,Brochure Download,gated,toggle,scalar,ui,PASS,control toggle present
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/brochure-download,Brochure Download,title,text,scalar,ui,PASS,control text present
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/whitepaper-download,Whitepaper Download,file,text,asset,ui,BLOCKED,asset field renders as a plain text input; authored through the author API instead
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/whitepaper-download,Whitepaper Download,gated,toggle,scalar,ui,PASS,control toggle present
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/whitepaper-download,Whitepaper Download,title,text,scalar,ui,PASS,control text present
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/ebook-download,Ebook Download,coverImage,text,asset,ui,BLOCKED,asset field renders as a plain text input; authored through the author API instead
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/ebook-download,Ebook Download,description,textarea,scalar,ui,PASS,control textarea present
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/ebook-download,Ebook Download,file,text,asset,ui,BLOCKED,asset field renders as a plain text input; authored through the author API instead
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/ebook-download,Ebook Download,gated,toggle,scalar,ui,PASS,control toggle present
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/report-download,Report Download,gated,toggle,scalar,ui,PASS,control toggle present
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/report-download,Report Download,reportFile,text,asset,ui,BLOCKED,asset field renders as a plain text input; authored through the author API instead
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/report-download,Report Download,summary,text,scalar,ui,PASS,control text present
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/report-download,Report Download,title,text,scalar,ui,PASS,control text present
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/masonry-gallery,Masonry Gallery,columns,number,scalar,ui,PASS,control number present
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/masonry-gallery,Masonry Gallery,items,structured,list,ui,PASS,list field renders a structured editor; value authored through the author API
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/masonry-gallery,Masonry Gallery,lightbox,toggle,scalar,ui,PASS,control toggle present
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/infographic-embed,Infographic Embed,altDescription,textarea,scalar,ui,PASS,control textarea present
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/infographic-embed,Infographic Embed,downloadFile,text,asset,ui,BLOCKED,asset field renders as a plain text input; authored through the author API instead
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/infographic-embed,Infographic Embed,image,text,asset,ui,BLOCKED,asset field renders as a plain text input; authored through the author API instead
S2.6,Editorial & Article Content,tut-usa/editorial-article-content/news-card-alt,News Card Alt,cta,structured,object,author-api,PASS,object value survived the editor save unchanged
S2.6,Editorial & Article Content,tut-usa/editorial-article-content/news-card-alt,News Card Alt,items,structured,list,author-api,PASS,list value survived the editor save unchanged
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/carousel,Carousel,slides,structured,list,author-api,PASS,list value survived the editor save unchanged
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/content-slider,Content Slider,items,structured,list,author-api,PASS,list value survived the editor save unchanged
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/image-gallery,Image Gallery,images,structured,list,author-api,PASS,list value survived the editor save unchanged
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/lightbox-gallery,Lightbox Gallery,items,structured,list,author-api,PASS,list value survived the editor save unchanged
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/before-after-image,Before After Image,afterImage,text,asset,author-api,PASS,asset value survived the editor save unchanged
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/before-after-image,Before After Image,beforeImage,text,asset,author-api,PASS,asset value survived the editor save unchanged
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/image-with-caption,Image With Caption,image,text,asset,author-api,PASS,asset value survived the editor save unchanged
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/video-embed,Video Embed,posterImage,text,asset,author-api,PASS,asset value survived the editor save unchanged
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/audio-player,Audio Player,audioFile,text,asset,author-api,PASS,asset value survived the editor save unchanged
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/podcast-episode,Podcast Episode,audioFile,text,asset,author-api,PASS,asset value survived the editor save unchanged
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/testimonial-slider,Testimonial Slider,testimonials,structured,list,author-api,PASS,list value survived the editor save unchanged
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/logo-grid,Logo Grid,logos,structured,list,author-api,PASS,list value survived the editor save unchanged
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/document-download,Document Download,file,text,asset,author-api,PASS,asset value survived the editor save unchanged
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/brochure-download,Brochure Download,brochureFile,text,asset,author-api,PASS,asset value survived the editor save unchanged
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/whitepaper-download,Whitepaper Download,file,text,asset,author-api,PASS,asset value survived the editor save unchanged
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/ebook-download,Ebook Download,coverImage,text,asset,author-api,PASS,asset value survived the editor save unchanged
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/ebook-download,Ebook Download,file,text,asset,author-api,PASS,asset value survived the editor save unchanged
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/report-download,Report Download,reportFile,text,asset,author-api,PASS,asset value survived the editor save unchanged
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/masonry-gallery,Masonry Gallery,items,structured,list,author-api,PASS,list value survived the editor save unchanged
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/infographic-embed,Infographic Embed,downloadFile,text,asset,author-api,PASS,asset value survived the editor save unchanged
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/infographic-embed,Infographic Embed,image,text,asset,author-api,PASS,asset value survived the editor save unchanged
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/before-after-image,Before After Image,afterImage,text,asset,rendered,PASS,asset resolves: /tut-usa/assets/images/a39a671c9b6c8e9c-ab6axucm3lchlreepc4lchpzlhr8vrjvbjpnajklqixvbpmv.png
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/before-after-image,Before After Image,beforeImage,text,asset,rendered,PASS,asset resolves: /tut-usa/assets/images/b052a6b8933f82d6-ab6axuasgs7binnys6jhugt7kdwhzvsgnus-dlkbfwg6l80b.png
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/image-with-caption,Image With Caption,image,text,asset,rendered,PASS,asset resolves: /tut-usa/assets/images/b052a6b8933f82d6-ab6axuasgs7binnys6jhugt7kdwhzvsgnus-dlkbfwg6l80b.png
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/video-embed,Video Embed,posterImage,text,asset,rendered,PASS,asset resolves: /tut-usa/assets/images/b1e5b920327b54c4-ab6axudnz-mkkxe8mbcs6imacdkptx-x-nv8pnrdhvpt-cnr.png
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/audio-player,Audio Player,audioFile,text,asset,author-api headless,PASS,non-image asset reference persisted and delivered; rendering as <img> not applicable
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/podcast-episode,Podcast Episode,audioFile,text,asset,author-api headless,PASS,non-image asset reference persisted and delivered; rendering as <img> not applicable
S2.6,"Media, Visual Storytelling & Assets",tut-usa/media-visual-storytelling-assets/document-download,Document Download,file,text,asset,author-api headless,PASS,non-image asset reference persisted and delivered; rendering as <img> not applicable
